track_id,title,song_id,release,artist_id,artist_name,year,duration,artist_hotttnesss,artist_familiarity,latitude,longitude,name,city,revgeocode
TRPZJPW128F92D1699,To L.A.,SOSAUUN12A8C142D14,Radio Wars,AROLM681187FB39B66,Howling Bells,2009,180.71465,0.434758680525,0.703459559637,-33.86963,151.20695,Howling Bells,"Sydney, Australia","422 George St, Sydney NSW 2000, Australia"
TREYIRY128F932AAAA,Luna Urbana,SOAWHPJ12AB0180044,New York Days,ARCNGOP1187B98B2E7,Enrico Rava_ Stefano Bollani_ Mark Turner_ Larry Grenadier_ Paul Motian,2009,459.57179,0.367818747395,0.531113655558,45.65065,13.76709,Enrico Rava,"Trieste, Italy","Piazza Unità d'Italia, 8, 34121 Trieste TS, Italy"
TRMZKAO12903D0C6E6,I Wanna Rock You,SOZJNQN12AC468C937,I Wanna Rock You,ARXI28B1187B98F65C,Giorgio Moroder,1985,270.96771,0.392258887584,0.634800175784,46.5735,11.66351,Giorgio Moroder,"Ortisei, Italy","Streda Zitadela, 43, 39046 Ortisei BZ, Italy"
TRWLFPI12903D01177,Out of Control,SOUINFR12AC468B22B,Upside-Down,ARUG48S1187B9BA142,Yo La Tengo,1992,129.04444,0.499761059939,0.79327484609,40.73716,-74.03097,Yo La Tengo,"Hoboken, New Jersey (USA)","32 Washington St, Hoboken, NJ 07030, USA"
TRARLDD128F425E216,When You Forget (Album),SOPEAZN12A8C13651C,Circular Sounds,AR5ZE5K1187B9AA891,Kelley Stoltz,2008,241.60608,0.421669733068,0.611580588482,40.71455,-74.00712,Kelley Stoltz,NY - New York City,"85 Chambers St, New York, NY 10007, USA"
TRYIFQM128F1461B99,We'Re Rich On What We'Ve Got,SORXOSD12A6D4F8F7B,Russian Roulette,ARXAKQ21187B990F7D,Triumvirat,1980,250.46159,0.357338001996,0.536461218168,51.16418,10.45415,Triumvirat,Germany,"Höngedaer Weg 8E, 99986 Niederdorla, Germany"
TRFRJXW12903CDC70F,Kathy's Waltz,SOERQIG12AB018F1E7,Take Five,AR1QF001187B9B2B9F,Dave Brubeck,1992,289.64526,0.492258081444,0.676090253137,34.05349,-118.24532,Dave Brubeck,California - LA,"1st St & Broadway (Eastbound), Los Angeles, CA 90012, USA"
TRRFHFK12903D0F18B,Stray Dogs,SOFAAKC12AC468E0A1,Closet Wanderings,ARNHOQZ1187FB36860,Emmon,2009,323.39546,0.370563530679,0.530497823908,32.71568,-117.16172,Emmon,san diego California USA,"333 Broadway, San Diego, CA 92101, USA"
TRATZER12903CE0F7B,The Great Stream,SONSNIW12AB0188247,Consciousness/Live,ARIAJDN1187FB4D070,Pat Martino,1973,627.64363,0.377862235097,0.5787170737,39.95227,-75.16237,Pat Martino,"Philadelphia, PA","1325 Market St, Philadelphia, PA 19107, USA"
TROAELC128F9341E1D,Our Love's In Danger (Album Version),SONOZYQ12AB01817B2,Naughty,ARE3H4L1187B9B659C,Chaka Khan,1980,216.47628,0.579187527098,0.762184350452,42.30837,-87.86029,Chaka Khan,"Great Lakes, IL","2186 IL-137, North Chicago, IL 60064, USA"
TRLWXES128F42365CB,One Last Run (Album Version),SOFRKGN12A6310E116,The State,ARPAAHK1187B9ABB00,Nickelback,1999,210.72934,0.814334502977,0.847451713218,49.26044,-123.11403,Nickelback,"Hanna, Alberta, Canada","434 W 12th Ave, Vancouver, BC V5Y 1V4, Canada"
TRODDTJ128F422F25E,Building A Better City By Design (Album Version),SOEHQXU12A6D4FB895,Stop Doing Bad Things,AR93JQL1187FB54447,Spitalfield,2005,178.49424,0.394094710565,0.675103953156,41.88415,-87.63241,Spitalfield,"Chicago, IL","125 N LaSalle St, Chicago, IL 60602, USA"
TRQLEGN128F426B7EA,Te Recuerdo Amanda,SOXRJUR12A8C137CA9,Lonquén - Tributo A Victor Jara,AR8WLH21187FB49CE7,Francesca Ancarola,2006,238.21016,0.419246173616,0.512330953207,34.16612,-106.02612,Francesca Ancarola,New Mexico,"Co Rd 193, Claunch, NM 87011, USA"
TRYTTCB128E0785C33,White Russian Galaxy (Album Version),SOXITLP12A67021612,Lottery Winners On Acid,AR6A1OA1187B9A2F62,The Crimea,2002,195.21261,0.341971812669,0.594402508568,51.50632,-0.12714,The Crimea,"London, England","Whitehall Trafalgar Square, Westminster, London SW1A, UK"
TRKJSJT12903D0D7FE,Senor Blues,SOTKYJX12AC468C2E8,Oslo Calling,AR6LOVS1187B991C40,Karin Krog,2010,375.97995,0.347348958494,0.473399067795,59.91228,10.74998,Karin Krog,"Oslo, Norway","Jernbanetorget, Oslo, Norway"
TRUCSJC128F93054AD,My Heart,SOJQIRD12AB018149B,Dootone Doo Wop Vol 2,ARR322V1187FB4F9CB,The Cuff Links,1997,241.37098,0.300300384567,0.38193423309,40.5725,-74.154,The Cuff Links,"Staten Island, NY","215 Arthur Kill Rd, Staten Island, NY 10306, USA"
TRODFYE128F145953F,I Will Survive,SOCAWET12A58A7BA81,Bad Mood,AR5EYTL1187B98EDA0,Lonnie Gordon,1993,228.49261,0.371524228002,0.474741267642,38.50205,-117.02258,Lonnie Gordon,Nevada,"NF-015, Manhattan, NV 89022, USA"
TRAREKC12903CC9123,THE GREATER GOOD,SOYHLUG12AB018A47F,BLACKMAGIC,AR5KSUJ1187B993A44,José James,2010,259.21261,0.44805842666,0.552583641116,46.44231,-93.36586,José James,Minnesota,"Lee Township, MN, USA"
TRWTAAJ12903CE1F6F,Skip-Ij,SOPQTSZ12A58A7701F,Skip-Ij,AR15G4V1187B99096F,State Of Bengal,2007,177.91955,0.408337994034,0.54657361583,51.50632,-0.12714,State Of Bengal,"London, England","Whitehall Trafalgar Square, Westminster, London SW1A, UK"
TRZHUAD128F427634F,Geronimo,SOUKOFZ12AF72A9E39,Freedom Express,ARSIACP1187FB3793E,The Last Poets,1990,252.21179,0.427529674147,0.68662964649,40.8079,-73.9454,The Last Poets,"New York, NY [Harlem]","125 Street Station, New York, NY 10027, USA"
TRFCNVS12903CA6A9C,Street Life,SOOINAG12AB0185555,Greatest Hits,ARXPFF91187B988F9F,Lighter Shade of Brown,2000,284.89098,0.511010198854,0.776301569943,33.98163,-117.37388,Lighter Shade of Brown,"Riverside, CA","373 University Ave, Riverside, CA 92501, USA"
TRGQMVD128F92FBF8C,Candyman,SOLFTGP12D02197971,Live From The Fiesta Club,ARFSZXM1187FB5A941,Roy Orbison,1997,184.92036,0.53108840351,0.777305258908,34.1532,-99.28445,Roy Orbison,"Vernon, TX","1720 Main St, Vernon, TX 76384, USA"
TRITXEF128F1468532,Lazyitis,SOFYZFP12A6D4F71CE,Loads,ARPATQ21187B9ACAFC,Happy Mondays,1995,168.82893,0.424108277416,0.682101281711,53.4796,-2.24881,Happy Mondays,"Manchester, England","133 Deansgate, Manchester M3 3WR, UK"
TRLTYYK128F422F313,Timberwolves At New Jersey (Album Version),SOGTGUW12A6D4FBAF0,Tell All Your Friends,ARG9CID1187B9AB010,Taking Back Sunday,2002,203.49342,0.5723739799,0.911599657381,40.85251,-73.13585,Taking Back Sunday,"Long Island, New York","30 Dellmarie Ln, Nesconset, NY 11767, USA"
TROSLQB128F14A2347,A Eso Voy,SOCNZTP12A6D4FB474,El Cuarto De La Abuela,AR1OPC51187B99B860,Abuela Coca,2005,301.97506,0.407898391659,0.513562852232,-34.8809,-56.16544,Abuela Coca,"Montevideo, Uruguay","Quijote 2483, 11600 Montevideo, Departamento de Montevideo, Uruguay"
TRAPQMG128F930DEC3,Slow Poke,SOYTVXY12AB0181ED0,The Fabulous Fifties Vol 4,ARXCUQE1187B9ADD91,Pee Wee King,1989,182.282,0.313667191807,0.408071910562,43.04181,-87.90684,Pee Wee King,"Milwaukee, WI","828 N Milwaukee St, Milwaukee, WI 53202, USA"
TRWGYXR128F92EB710,Such a Woman,SOFXFQJ12A58A7D706,Tycoon,ARVBSO41187FB5C113,Tycoon,1978,261.35465,0.285963261958,0.423823664152,35.21962,-80.01955,Tycoon,North Carolina,"156 Wingate Pl, Mt Gilead, NC 27306, USA"
TRXDKDC128F931286D,Death To The Last Romantic,SOIOBQK12AB01828DF,Promises_ Promises,AROMQUH1187FB3EAD7,Die! Die! Die!,2007,152.58077,0.495831814777,0.616593572312,-36.88411,174.77042,Die! Die! Die!,"Auckland, New Zealand","103 Ranfurly Road, Epsom, Auckland 1023, New Zealand"
TRLMGFJ128F146C882,The Sun Rising,SOHOXYX12A6D4F96CD,Single File,ARK9N7G1187FB4CF03,The Beloved,1990,303.93424,0.392391997399,0.613918110759,52.20987,0.11156,The Beloved,"Cambridge, England","38 Northampton St, Cambridge CB3 0AD, UK"
TRYVRHJ128F42644E1,Black & Blue,SOOUUJU12A58A7C99E,Music For Tourists,ARUTVKN1187B9A3120,Chris Garneau,2007,333.58322,0.45091918506400003,0.682576639888,40.14323,-74.72671,Chris Garneau,New Jersey,"Unnamed Road, Bordentown, NJ 08505, USA"
TRAGJUH128EF367900,The Fonz,SOVEMIA12A6D4F88D2,For Those Who Know,ARINA8T1187B999689,Payola,2000,95.11138,0.284143241825,0.517226390754,48.42831,-123.36451,Payola,"Victoria, British Columbia, Canad","9426 Douglas St, Victoria, BC V8W 1P6, Canada"
TRCGTSZ128F1469070,Hours Go By,SOMHUVZ12A6D4F8224,Listen On - The Best Of The Railway Children,ARCV7V11187FB392A2,The Railway Children,1995,214.72608,0.374038084059,0.44036716908,53.86121,-2.56483,The Railway Children,"Wigan, Lancashire, England","Four Acre Ln, Preston PR3 2TL, UK"
TRDLKVJ128F42A3592,Too Many,SOOKJBC12A8C13F079,Up Your Ass,ARXTVRP1187FB4B8D4,88 Fingers Louie,1995,180.84526,0.400251184476,0.162311436438,41.88415,-87.63241,88 Fingers Louie,"Chicago, IL","125 N LaSalle St, Chicago, IL 60602, USA"
TRSHROS128F14AE210,If I Could See,SOKJPKW12A6D4F8026,When Everything Falls,ARLHB6B1187B9B1B14,Haste The Day,2005,178.78159,0.633565792888,0.739424391801,30.19034,-82.63713,Haste The Day,"LAKE CITY, Florida","168 N Marion Ave, Lake City, FL 32055, USA"
TRQPNTW128F9307D34,Medley (Gateway/Outer/Stops/Enemy),SOIRLTV12AB0180AEF,J'ai Pollette D'arnu,ARXYW3M1187FB384CD,IQ,1991,867.16036,0.462092587055,0.674460644559,40.71455,-74.00712,IQ,New York,"85 Chambers St, New York, NY 10007, USA"
TRDYGOH128F4266028,Penance / Giant Mast,SOGRIWA12A8C13967B,Lying And Manipulating,ARYGZUI11E2835D59A,Gorch Fock,2005,374.15138,0.278794508952,0.42392431511,31.1689,-100.07715,Gorch Fock,Texas,"Eden, TX 76837, USA"
TROHZBL128F429F3DB,Need More Blues,SOCOIUM12A8C140427,Sleepy John Estes Vol. 2 (1937 - 1941),ARE2QID1187B98FA19,Sleepy John Estes,1993,173.84444,0.353035740145,0.519000072373,35.74595,-89.53176,Sleepy John Estes,"Ripley, TN","118 Monroe St, Ripley, TN 38063, USA"
TRJFZGC12903CB6852,Der Junge Mit Der Sehnsucht,SOFOUJF12AB0184EC7,Wieleicht,ARK479N1187FB3CEA8,S.Y.P.H.,1985,395.02322,0.3114268449,0.473778508645,27.9758,-81.54106,S.Y.P.H.,Florida,"5070 Lake Pierce Dr, Lake Wales, FL 33898, USA"
TRJJJWA128F92FE4E4,Still In Love,SOJISEV12AB017EFCD,The Masters Series: 80's Soul Vol.2,ARY5A5U1187B9B2C08,Rose Royce,1982,338.54649,0.396751814092,0.613345257264,34.05349,-118.24532,Rose Royce,"Los Angeles, CA","1st St & Broadway (Eastbound), Los Angeles, CA 90012, USA"
TRQQOQD128F93092EA,I Do I Do,SOZATZL12A58A79D7C,Live in London and More ..,ARF3HEO1187B9AF2F4,Donnie McClurkin,2000,206.2624,0.487202994556,0.606011003247,34.05349,-118.24532,Poco,"Los Angeles, CA","1st St & Broadway (Eastbound), Los Angeles, CA 90012, USA"
TRJDSOV12903CE6A29,Homework,SOMOUKT12A58A78221,Round Every Corner,AR7OCK81187B98D1F1,Debbie Davies,1997,161.56689,0.343133497395,0.528835697897,34.05349,-118.24532,Debbie Davies,"Los Angeles, CA","1st St & Broadway (Eastbound), Los Angeles, CA 90012, USA"
TRGIJFU128F1456DCF,Still Standin' Strong,SOYFQJY12A6D4F77D0,The Rude Awakening,AR5V2941187B9B08E7,Cocoa Brovas,1998,240.92689,0.368128358686,0.508917030982,40.65507,-73.94888,Cocoa Brovas,"New York, NY [Brooklyn]","318 Clarkson Ave, Brooklyn, NY 11226, USA"
TRCFRWW128F4248326,My Funny Valentine,SOLQNWN12A8C1346B5,Just For A Thrill,ARGIABO1187FB4B3B5,Ronnie Milsap,2004,220.9171,0.497690506998,0.632592419749,35.32689,-83.80489,Ronnie Milsap,"Robbinsville, NC","457 Rodney Orr Bypass, Robbinsville, NC 28771, USA"
TRTKTMV12903CFA445,Dance Floor,SOLPIFQ12AC468B661,Travellers in Space and Time,ARI0JRQ1187FB4CE4F,The Apples In Stereo,2010,242.93832,0.52721216355,0.73222127043,39.74001,-104.99226,The Apples In Stereo,"Denver, CO","355 W Colfax Ave, Denver, CO 80204, USA"
TRDJHAP128C7196DF2,One Line,SOMPDHQ12A6310EDFF,Stories From The City_ Stories From The Sea,ARUP4RZ1187B9A4DEF,PJ Harvey,2000,193.802,0.581697511685,0.818336472941,50.94224,-2.64647,P J Harvey,"Yeovil, England","Oaklands Community Primary S Preston Grove, Yeovil BA20 2DU, UK"
TRDCRCN128F92FD60D,C'Est Pas Vrai,SOGCNZG12AB0185082,Un Tour Ensemble,AR7GOK91187FB455F5,Jean-Jacques Goldman,2001,418.7424,0.449253876948,0.61742140664,48.85692,2.34121,Jean-Jacques Goldman,"Paris, France","76 Quai des Orfèvres, 75001 Paris, France"
TRVWPKK128F4269AE3,Rosemary's Baby,SOBLDOI12A8C13BD4A,Nice To Meet You,ARAQJZS1187B9B55E9,Musetta,2007,127.68608,0.354951815271,0.530750443234,40.71455,-74.00712,Pan,NY - New York City,"85 Chambers St, New York, NY 10007, USA"
TRREEOT128F92D20B7,Polarized Beam Splitter,SOHLHET12A8C1441E4,Mini Disc,AR7JGAQ1187B9AC3C3,Gescom,1998,79.41179,0.375969492521,0.568011326844,53.38311,-1.46454,Gescom,"Sheffield, Yorkshire, England","Old Firth Rd Park Library, Sheffield, United Kingdom"
TRYHHCJ128F92FFE95,Vision One,SOSISUP12AF72A2BD9,Junior,ARDA9NZ1187FB3A825,Royksopp,2009,301.71383,0.545834724662,0.79375041067,69.65102,18.95574,Röyksopp,Tromsø,"Grønnegata 85, 9008 Tromsø, Norway"
TRMWCNG128F934B535,The Golden Spiral,SOBXOMQ12A8C133668,The Gathering Wilderness,ARIF6IS1187B98FDEB,Primordial,2005,483.10812,0.418193099976,0.751040126113,53.34376,-6.24953,Primordial,"Dublin, Ireland","95 Westland Row, Dublin, Ireland"
TRNIQKO128F92EE5D7,A Sereia (The Mermaid),SOXKWDJ12A58A79D66,Brazilian Love Affair 4,ARSQ7BI1187B9A1B78,Democustico,2003,379.32363,0.336910468046,0.443517344003,-14.24292,-54.38783,Democustico,Brazil,"Unnamed Road, Paranatinga - MT, 78870-000, Brazil"
TRLXMFL128F426B0F4,Sunday Morning  (The Door Album Version),SOATPYI12A8C137F97,The Door,ARDWI4G1187FB369E1,Charlie Daniels,1994,187.50649,0.465454221878,0.670547072136,36.19524,-86.51858,Charlie Daniels,"Mt. Juliet, TN","1764 N Mt Juliet Rd, Mt. Juliet, TN 37122, USA"
TRHYRTM128F148220E,Lost At Sea,SOSIYVX12A6D4F9B27,Speak,ARUKSNL1187FB4C5ED,Jimmy Needham,2006,240.53506,0.489425354035,0.659664740201,29.76045,-95.36978,Jimmy Needham,"Houston, Texas","900 Bagby St, Houston, TX 77002, USA"
TRCJTMB128F4285C1E,Winter,SOREGZF12A8C138FA0,Werkzeugbuch,AR7CKHE1187B99ADFE,Patenbrigade: Wolff,2003,227.83955,0.419763945942,0.558448346135,51.16418,10.45415,Patenbrigade: Wolff,GERMANY,"Höngedaer Weg 8E, 99986 Niederdorla, Germany"
TRRUHSN128F428A47D,Tester,SOCKUOC12A8C1384DF,Unknown Road,ARGFFA01187B9A2D11,Pennywise,1993,132.38812,0.512229189391,0.81699818908,33.86404,-118.39535,Pennywise,"Hermosa Beach, CA","550 Pier Ave, Hermosa Beach, CA 90254, USA"
TRIRLYL128F425802B,Vagrant,SOOXQAR12A8C132E04,Emerson Plays Emerson,AR4WZT61187B995EF1,Keith Emerson,2002,152.86812,0.416438615709,0.461743567456,53.71673,-2.09579,Sofa,"Todmorden, England","5 Raglan St, Todmorden OL14 5HF, UK"
TRZTWFB128F429324E,My Heart Skips A Beat,SONWUNB12A8C13BAEB,Tumbleweeds,ARFM2581187FB3BCC1,Buck Owens,1964,146.33751,0.411086651084,0.591970930862,33.63604,-96.60916,Buck Owens,"Sherman, TX","115 S Travis St, Sherman, TX 75090, USA"
TRJQZIA128F4268FDE,The Bridge,SONXZXO12A8C1374D3,East Jesus,AR6QX7S1187B98D7F9,Lee Ranaldo,1995,196.98893,0.36240653284,0.495539894575,40.86395,-73.63078,Lee Ranaldo_ William Hooker_ Jim O' Rourke_ Gianni Gebbia,"Glen Cove, NY","30 Glen St, Glen Cove, NY 11542, USA"
TRTQBRB128F92E8A41,Damage Is The Devil's Deed,SOAWYOQ12AB017ABC9,Post Modern Panic Attack,ARPDSJT11E2835E920,Mani Spinx,2003,229.56363,0.175885619815,0.512796527831,40.71455,-74.00712,Musical Offering,New York,"85 Chambers St, New York, NY 10007, USA"
TRHLPXG12903CFED67,Sanity's End (live),SOJASAX12A8C1421B6,Psychedelicatessen,AR0BXMP1187FB474BB,Threshold,1994,666.77506,0.486978137707,0.619989530644,34.05349,-118.24532,Threshold,"Los Angeles, CA","1st St & Broadway (Eastbound), Los Angeles, CA 90012, USA"
TRHCVXV128F427159F,Into This Life,SOKVQDM12A6D4FA8DC,Congress Hotel,AR8BZCC11C8A41503F,Ernie Halter,2005,220.96934,0.393053056335,0.651924347211,34.05349,-118.24532,Ernie Halter,California - LA,"1st St & Broadway (Eastbound), Los Angeles, CA 90012, USA"
TRDZHNG128F4240C3C,Lights Out (Album Version),SOHMLJM12A8AE478E1,For Monkeys,ARWXRV91187B9AF9B9,Millencolin,1997,150.38649,0.509833208839,0.7597877909,57.71993,12.94439,Millencolin,"�ebro, Sweden","Åsbogatan 12, 503 36 Borås, Sweden"
TRCMIKX128F4285768,World Of Fantasy,SOIPNPX12A8C139412,The First Family of Soul: The Best of The Five Stairsteps,ARZE0AG1187FB5BF61,The Five Stairsteps,2005,184.13669,0.388416224237,0.543161423105,38.8991,-77.029,The Five Stairsteps,Washington DC,"725 13th St NW, Washington, DC 20005, USA"
TRHLYZF128F4259C80,You Spin Me Round (Like A Record),SOZRPNQ12A8AE470E7,Youthquake,ARAEDZO12131B4B54D,Dead Or Alive,1984,448.83546,0.494344669001,0.688622336902,38.99792,-105.55096,Dead Or Alive,Colorado,"1337 Stoll Mountain Rd, Lake George, CO 80827, USA"
TRJJDNQ128F14933FA,Look Inside,SONPOKP12A6D4F86A4,Babel - Music From And Inspired By The Motion Picture,ARM4J201187B9B8B3B,Gustavo Santaolalla,2006,47.3073,0.406626217422,0.643982591493,-34.60852,-58.37354,Gustavo Santaolalla,"Buenos Aires, Argentina","Av. de Mayo 500, C1059AAN CABA, Argentina"
TRVRKGD12903CF3FF6,Higher On Fire,SOTCYPW12A8C142C12,United,ARIFAA91187FB37EA6,Dream Evil,2006,269.34812,0.482430622649,0.653298923252,62.19845,17.55142,Dream Evil,Sweden,"Unnamed Road, 862 96 Njurunda, Sweden"
TRANAPL128F42BA7D6,By The Way,SOOAXBU12A8C141C71,The Recession,AR81GOD1187B9B1583,Young Jeezy,2008,239.98649,0.553782209471,0.922092702113,33.74831,-84.39111,Young Jeezy,"Atlanta, GA","104 Trinity Ave SW, Atlanta, GA 30303, USA"
TROUXHQ128F92FA370,Yin Yang,SOBSPBZ12A8C142CC5,Touch of Light,ARYT62X1187FB5962F,Govi,2008,292.93669,0.392384974652,0.579400214994,44.04992,-123.08854,Govi,"EUGENE, US","868 High St, Eugene, OR 97401, USA"
TRYNZAL128F1464B5A,Humble Me,SOPHSDC12B0B8081BB,Feels Like Home,ARBJ22B1187B9AD31C,Norah Jones,2004,276.40118,0.644012990425,0.84051102527,40.71455,-74.00712,Russell Watson / Royal Philharmonic Orchestra / John Lubbock,"New York, NY","85 Chambers St, New York, NY 10007, USA"
TRJFQHQ12903CB5196,Les Violons Ivres,SORKZKX12A8AE458D0,French Touch FG,ARRTJO11187FB4D026,Agoria,2006,226.79465,0.410060259941,0.651686821268,41.88415,-87.63241,Agoria,Chicago,"125 N LaSalle St, Chicago, IL 60602, USA"
TRHQTFF128F42A2F9E,Ancient Questions (War & Peace),SOCWYRF12A8C13D603,99 Monkeys,AR19SOA1187B98F6E6,Bob Neuwirth,1990,473.57342,0.301502461858,0.43427203745,40.71455,-74.00712,Bob Neuwirth,New York,"85 Chambers St, New York, NY 10007, USA"
TRQOPDN128F42962E7,Unless The Laker Game Was On (Album Version),SOESYFJ12A3F1EC668,Discosadness,ARM4QCM1187B98BC38,Say Hi To Your Mom,2002,195.47383,0.430026887672,0.30174023951,40.71455,-74.00712,Say Hi To Your Mom,New York NY,"85 Chambers St, New York, NY 10007, USA"
TRXUGAA128F147B4CC,Night Sky Dreamtime (Album Version),SOVEFXT12A6D4F8A96,Enter The Earth,ARY8DE51187B993658,Burning Sky,1999,103.49669,0.354327088848,0.476366008126,34.16788,-111.9307,Burning Sky,Arizona,"Black Canyon City, AZ 85324, USA"
TRKLJDQ128E07845B7,Don't Even Know Her Name,SOIOHHI12A6701D91B,So Alive,ARGHBVV1187FB4D57A,Ryan Adams,2004,181.4722,0.60709944009,0.850945477052,34.74929,-77.42105,Ryan Adams,"Jacksonville, NC","814A New Bridge St, Jacksonville, NC 28540, USA"
TRJWSMC128F422482A,I'm A Fool To Want You (Take 1),SOFCVUO12A58A7AF27,Here's Lee Morgan,ARZY3LW1187B9BA45A,Lee Morgan,2000,355.73506,0.372908543724,0.632209591575,39.95227,-75.16237,Lee Morgan,"Philadelphia, PA","1325 Market St, Philadelphia, PA 19107, USA"
TRNEOJO128F42AA290,Love Has Come,SOOATSI12A8C13EC61,A Christmas Album,AR8E1VH1187B9AE7B5,Amy Grant,1983,241.65832,0.655027440971,0.65501905022,39.83011,-84.89033,Amy Grant,"Richmond, Indiana","31 N 9th St, Richmond, IN 47374, USA"
TRCJYWR128F42383C5,Time (LP Version),SODVZDE12A58A7E180,Venice,ARYI8NC1187B994FE9,Venice,1990,242.442,0.331241824077,0.588959571896,44.00118,-71.6342,Venice,New Hampshire USA,"Tripoli Rd, Thornton, NH 03285, USA"
TRDGAFN12903CD29BC,The Happy Organ,SOBNNQS12AB018CE4C,US - 1959 - Top 50,AR0TZ7T1187B994E37,Dave 'Baby' Cortez,1976,120.16281,0.311269884713,0.446151504891,42.33168,-83.04792,"Dave ""Baby"" Cortez","Detroit, MI","76 Michigan Ave, Detroit, MI 48226, USA"
TRVQGPB128F9321C74,Kong Frost,SOEMTBL12AB01803B2,Sukker,ARCA2ZR1187B988ED7,Rocazino,1996,248.842,0.366518515276,0.455718110461,34.05349,-118.24532,Rocazino,"Los Angeles, ca","1st St & Broadway (Eastbound), Los Angeles, CA 90012, USA"
TRKXLAD128F42608C2,Fallin',SOVBIZJ12A8C13349E,Travel With Your Mind,ARK8V0Q1187FB5C04F,The Seeds,1993,468.37506,0.401665942829,0.609719500717,34.05349,-118.24532,The Seeds,"Los Angeles, CA","1st St & Broadway (Eastbound), Los Angeles, CA 90012, USA"
TRUXEWP128F426E3BE,Flann O'Brien,SOIGLGV12A8C135406,Trithemis Festiva,ARRVV5V1187FB462E5,Fluttr Effect,2004,263.94077,0,0.452974611029,42.18419,-71.71818,Fluttr Effect,Massachusetts,"58 Follette St, Grafton, MA 01519, USA"
TRYLEVU128F930F75B,Cenizas,SOXMIFG12AB0183425,La Pasión,ARGM4PB1187FB3DEFB,Luz Casal,2009,217.70404,0.365033541043,0.599234463977,43.37011,-8.39646,Luz Casal,"Baimorto, La Coruna, Spain","Porta Real, Dársena, 15001 La Coruña, Spain"
TRQJXUV128F421D850,When Johnny Comes Marching Home,SOJYBQJ12A6D4FC9E6,The Glenn Miller Story Vol. 15-16,ARNDCWP1187B9AFE26,Glenn Miller,1986,190.09261,0.462811948543,0.685049120877,40.71455,-74.00712,Glenn Miller Orchestra,NY - New York City,"85 Chambers St, New York, NY 10007, USA"
TRWCTNZ128F42615A2,Whisper,SODNPAK12A8C13A5A7,Acetylene,AR9U95N1187B9B80C1,The Walkabouts,2005,355.29098,0.448943463974,0.570036767445,47.60356,-122.32944,The Walkabouts,"Seattle, WA","601 5th Ave, Seattle, WA 98104, USA"
TREBUYO12903CF4321,The Wall That Divides,SOXSUYZ12A8C140061,Circle Of Demons,AR7V3VQ1187B9A08AA,At All Cost,2007,219.84608,0.322206370044,0.640860156052,30.2676,-97.74298,At All Cost,"Austin, Texas","512 Congress Ave, Austin, TX 78701, USA"
TRFSBLQ128F147B456,+ Vale Nunca,SOFUGNE12A6D4F8A3E,Sob Escuta,ARDI3SN1187B996E7B,GNR,1994,314.30485,0.526805473948,0.71752820074300006,39.55792,-7.84481,GNR,Portugal,"N359-1, 6120, Portugal"
TRYBLEK128F934DAFA,Weep Not,SORXYGZ12A58A7B36F,Live In Paris,ARP06GY1187B98B0F0,Yami Bolo,2000,161.38404,0.322482577876,0.495502207103,42.33168,-83.04792,Yami Bolo,Detroit USA,"76 Michigan Ave, Detroit, MI 48226, USA"
TRVHBMA128F933545F,Palabras Del Corazón,SORTODF12A58A7B4E9,Simplemente La Verdad,ARD10XZ1187B9B99FE,Franco De Vita,2008,232.93342,0.442092295164,0.687877620357,10.49605,-66.89828,Franco De Vita,"Caracas, Venezuela","Avenida Principal de Los Riscos (urbanización Terrazas del Club Hípico) , Caracas, Venezuela"
TRZNQNI12903CE41BF,My Rules,SOGJRMR12D0219A202,Live at The On Broadway 1982,ARQ76LG1187B9ACD84,Black Flag,1982,63.73832,0.531572443013,0.75477617318,34.05349,-118.24532,Black Flag,"Los Angeles, CA","1st St & Broadway (Eastbound), Los Angeles, CA 90012, USA"
TRBJAUJ128F421BAE1,Come With Me (Album Version),SOVHNQV12A6D4FB695,DAY26,ARTHSZ7119B8667994,DAY26,2008,215.27465,0.539893109656,0.76135266881,40.71455,-74.00712,DAY26,NYC,"85 Chambers St, New York, NY 10007, USA"
TRWNLIW128F930563F,The World Is Waiting For The Sunrise,SOTPDUH12AB0185BD5,International Lampoon,ARRCSMP1187B98DB0B,Stan Freberg,1990,131.02975,0.340521141336,0.478689225663,34.14723,-118.14426,Stan Freberg,"Pasadena, CA","95 Garfield Ave, Pasadena, CA 91101, USA"
TRMDRBL128EF33F24D,Abends nach der Arbeit,SOUKMSP12A67ADA690,Musik für taube Ohren,AR5MSL51187FB52E11,ÄI-TIEM,2003,198.86975,0,0.0653273281395,21.7866,82.79476,ÄI-TIEM,India,"Unnamed Road, Chhattisgarh 495661, India"
TRHFCTR128F1464062,Square Biz,SOQQPCX12A6D4F84C7,Greatest Hits,ARMIMHT1187B98F038,Teena Marie,1981,386.71628,0.443930192726,0.621414328404,51.16418,10.45415,Teena Marie,K� Germany,"Höngedaer Weg 8E, 99986 Niederdorla, Germany"
TRAKYHY128F933BB51,I Don't Wanna Go To Sleep,SOUPVWI12AB0180F7F,Against All Odds,ARLSC551187B99C55C,N-Dubz,2009,200.69832,0.569460848691,0.65021948489900006,54.31407,-2.23001,N-Dubz,UK,"A684, Hawes DL8, UK"
